score;completeness;rescuebot_action;rescuebot_location;hchw_action;hchw_location;world_nr;tick_nr
3;0.125;;(10, 14);;(8, 6);1;6987
3;0.125;;(10, 14);;(8, 6);1;6988
3;0.125;;(10, 14);;(8, 6);1;6989
3;0.125;;(10, 14);;(8, 6);1;6990
3;0.125;;(10, 14);;(8, 6);1;6991
3;0.125;;(10, 14);;(8, 6);1;6992
3;0.125;;(10, 14);;(8, 6);1;6993
3;0.125;;(10, 14);;(8, 6);1;6994
3;0.125;;(10, 14);;(8, 6);1;6995
3;0.125;;(10, 14);;(8, 6);1;6996
3;0.125;;(10, 14);;(8, 6);1;6997
3;0.125;;(10, 14);;(8, 6);1;6998
3;0.125;;(10, 14);;(8, 6);1;6999
3;0.125;;(10, 14);;(8, 6);1;7000
3;0.125;;(10, 14);;(8, 6);1;7001
3;0.125;;(10, 14);;(8, 6);1;7002
3;0.125;;(10, 14);;(8, 6);1;7003
3;0.125;;(10, 14);;(8, 6);1;7004
3;0.125;;(10, 14);;(8, 6);1;7005
3;0.125;;(10, 14);;(8, 6);1;7006
3;0.125;;(10, 14);;(8, 6);1;7007
3;0.125;;(10, 14);;(8, 6);1;7008
3;0.125;;(10, 14);;(8, 6);1;7009
3;0.125;;(10, 14);;(8, 6);1;7010
3;0.125;;(10, 14);;(8, 6);1;7011
3;0.125;;(10, 14);;(8, 6);1;7012
3;0.125;;(10, 14);;(8, 6);1;7013
3;0.125;;(10, 14);;(8, 6);1;7014
3;0.125;;(10, 14);;(8, 6);1;7015
3;0.125;;(10, 14);;(8, 6);1;7016
3;0.125;;(10, 14);;(8, 6);1;7017
3;0.125;;(10, 14);;(8, 6);1;7018
3;0.125;;(10, 14);;(8, 6);1;7019
3;0.125;;(10, 14);;(8, 6);1;7020
3;0.125;;(10, 14);;(8, 6);1;7021
3;0.125;;(10, 14);;(8, 6);1;7022
3;0.125;;(10, 14);;(8, 6);1;7023
3;0.125;;(10, 14);;(8, 6);1;7024
3;0.125;;(10, 14);;(8, 6);1;7025
3;0.125;;(10, 14);;(8, 6);1;7026
3;0.125;;(10, 14);;(8, 6);1;7027
3;0.125;;(10, 14);;(8, 6);1;7028
3;0.125;;(10, 14);;(8, 6);1;7029
3;0.125;;(10, 14);;(8, 6);1;7030
3;0.125;;(10, 14);;(8, 6);1;7031
3;0.125;;(10, 14);;(8, 6);1;7032
3;0.125;;(10, 14);;(8, 6);1;7033
3;0.125;;(10, 14);;(8, 6);1;7034
3;0.125;;(10, 14);;(8, 6);1;7035
3;0.125;;(10, 14);;(8, 6);1;7036
3;0.125;;(10, 14);;(8, 6);1;7037
3;0.125;;(10, 14);;(8, 6);1;7038
3;0.125;;(10, 14);;(8, 6);1;7039
3;0.125;;(10, 14);;(8, 6);1;7040
3;0.125;;(10, 14);;(8, 6);1;7041
3;0.125;;(10, 14);;(8, 6);1;7042
3;0.125;;(10, 14);;(8, 6);1;7043
3;0.125;;(10, 14);;(8, 6);1;7044
3;0.125;;(10, 14);;(8, 6);1;7045
3;0.125;;(10, 14);;(8, 6);1;7046
3;0.125;;(10, 14);;(8, 6);1;7047
3;0.125;;(10, 14);;(8, 6);1;7048
3;0.125;;(10, 14);;(8, 6);1;7049
3;0.125;;(10, 14);;(8, 6);1;7050
3;0.125;;(10, 14);;(8, 6);1;7051
3;0.125;;(10, 14);;(8, 6);1;7052
3;0.125;;(10, 14);;(8, 6);1;7053
3;0.125;;(10, 14);;(8, 6);1;7054
3;0.125;;(10, 14);;(8, 6);1;7055
3;0.125;;(10, 14);;(8, 6);1;7056
3;0.125;;(10, 14);;(8, 6);1;7057
3;0.125;;(10, 14);;(8, 6);1;7058
3;0.125;;(10, 14);;(8, 6);1;7059
3;0.125;;(10, 14);;(8, 6);1;7060
3;0.125;;(10, 14);;(8, 6);1;7061
3;0.125;;(10, 14);;(8, 6);1;7062
3;0.125;;(10, 14);;(8, 6);1;7063
3;0.125;;(10, 14);;(8, 6);1;7064
3;0.125;;(10, 14);;(8, 6);1;7065
3;0.125;;(10, 14);;(8, 6);1;7066
3;0.125;;(10, 14);;(8, 6);1;7067
3;0.125;;(10, 14);;(8, 6);1;7068
3;0.125;;(10, 14);;(8, 6);1;7069
3;0.125;;(10, 14);;(8, 6);1;7070
3;0.125;;(10, 14);;(8, 6);1;7071
3;0.125;;(10, 14);;(8, 6);1;7072
3;0.125;;(10, 14);;(8, 6);1;7073
3;0.125;;(10, 14);;(8, 6);1;7074
3;0.125;;(10, 14);;(8, 6);1;7075
3;0.125;;(10, 14);;(8, 6);1;7076
3;0.125;;(10, 14);;(8, 6);1;7077
3;0.125;;(10, 14);;(8, 6);1;7078
3;0.125;;(10, 14);;(8, 6);1;7079
3;0.125;;(10, 14);;(8, 6);1;7080
3;0.125;;(10, 14);;(8, 6);1;7081
3;0.125;;(10, 14);;(8, 6);1;7082
3;0.125;;(10, 14);;(8, 6);1;7083
3;0.125;;(10, 14);;(8, 6);1;7084
3;0.125;;(10, 14);;(8, 6);1;7085
3;0.125;;(10, 14);;(8, 6);1;7086
3;0.125;;(10, 14);;(8, 6);1;7087
3;0.125;;(10, 14);;(8, 6);1;7088
3;0.125;;(10, 14);;(8, 6);1;7089
3;0.125;;(10, 14);;(8, 6);1;7090
3;0.125;;(10, 14);;(8, 6);1;7091
3;0.125;;(10, 14);;(8, 6);1;7092
3;0.125;;(10, 14);;(8, 6);1;7093
3;0.125;;(10, 14);;(8, 6);1;7094
3;0.125;;(10, 14);;(8, 6);1;7095
3;0.125;;(10, 14);;(8, 6);1;7096
3;0.125;;(10, 14);;(8, 6);1;7097
3;0.125;;(10, 14);;(8, 6);1;7098
3;0.125;;(10, 14);;(8, 6);1;7099
3;0.125;;(10, 14);;(8, 6);1;7100
3;0.125;;(10, 14);;(8, 6);1;7101
3;0.125;;(10, 14);;(8, 6);1;7102
3;0.125;;(10, 14);;(8, 6);1;7103
3;0.125;;(10, 14);;(8, 6);1;7104
3;0.125;;(10, 14);;(8, 6);1;7105
3;0.125;;(10, 14);;(8, 6);1;7106
3;0.125;;(10, 14);;(8, 6);1;7107
3;0.125;;(10, 14);;(8, 6);1;7108
3;0.125;;(10, 14);;(8, 6);1;7109
3;0.125;;(10, 14);;(8, 6);1;7110
3;0.125;;(10, 14);;(8, 6);1;7111
3;0.125;;(10, 14);;(8, 6);1;7112
3;0.125;;(10, 14);;(8, 6);1;7113
3;0.125;;(10, 14);;(8, 6);1;7114
3;0.125;;(10, 14);;(8, 6);1;7115
3;0.125;;(10, 14);;(8, 6);1;7116
3;0.125;;(10, 14);;(8, 6);1;7117
3;0.125;;(10, 14);;(8, 6);1;7118
3;0.125;;(10, 14);;(8, 6);1;7119
3;0.125;;(10, 14);;(8, 6);1;7120
3;0.125;;(10, 14);;(8, 6);1;7121
3;0.125;;(10, 14);;(8, 6);1;7122
3;0.125;;(10, 14);;(8, 6);1;7123
3;0.125;;(10, 14);;(8, 6);1;7124
3;0.125;;(10, 14);;(8, 6);1;7125
3;0.125;;(10, 14);;(8, 6);1;7126
3;0.125;;(10, 14);;(8, 6);1;7127
3;0.125;;(10, 14);;(8, 6);1;7128
3;0.125;;(10, 14);;(8, 6);1;7129
3;0.125;;(10, 14);;(8, 6);1;7130
3;0.125;;(10, 14);;(8, 6);1;7131
3;0.125;;(10, 14);;(8, 6);1;7132
3;0.125;;(10, 14);;(8, 6);1;7133
3;0.125;;(10, 14);;(8, 6);1;7134
3;0.125;;(10, 14);;(8, 6);1;7135
3;0.125;;(10, 14);;(8, 6);1;7136
3;0.125;;(10, 14);;(8, 6);1;7137
3;0.125;;(10, 14);;(8, 6);1;7138
3;0.125;;(10, 14);;(8, 6);1;7139
3;0.125;;(10, 14);;(8, 6);1;7140
3;0.125;;(10, 14);;(8, 6);1;7141
3;0.125;;(10, 14);;(8, 6);1;7142
3;0.125;;(10, 14);;(8, 6);1;7143
3;0.125;;(10, 14);;(8, 6);1;7144
3;0.125;;(10, 14);;(8, 6);1;7145
3;0.125;;(10, 14);;(8, 6);1;7146
3;0.125;;(10, 14);;(8, 6);1;7147
3;0.125;;(10, 14);;(8, 6);1;7148
3;0.125;;(10, 14);;(8, 6);1;7149
3;0.125;;(10, 14);;(8, 6);1;7150
3;0.125;;(10, 14);;(8, 6);1;7151
3;0.125;;(10, 14);;(8, 6);1;7152
3;0.125;;(10, 14);;(8, 6);1;7153
3;0.125;;(10, 14);;(8, 6);1;7154
3;0.125;;(10, 14);;(8, 6);1;7155
3;0.125;;(10, 14);;(8, 6);1;7156
3;0.125;;(10, 14);;(8, 6);1;7157
3;0.125;;(10, 14);;(8, 6);1;7158
3;0.125;;(10, 14);;(8, 6);1;7159
3;0.125;;(10, 14);;(8, 6);1;7160
3;0.125;;(10, 14);;(8, 6);1;7161
3;0.125;;(10, 14);;(8, 6);1;7162
3;0.125;;(10, 14);;(8, 6);1;7163
3;0.125;;(10, 14);;(8, 6);1;7164
3;0.125;;(10, 14);;(8, 6);1;7165
3;0.125;;(10, 14);;(8, 6);1;7166
3;0.125;;(10, 14);;(8, 6);1;7167
3;0.125;;(10, 14);;(8, 6);1;7168
3;0.125;;(10, 14);;(8, 6);1;7169
3;0.125;;(10, 14);;(8, 6);1;7170
3;0.125;;(10, 14);;(8, 6);1;7171
3;0.125;;(10, 14);;(8, 6);1;7172
3;0.125;;(10, 14);;(8, 6);1;7173
3;0.125;;(10, 14);;(8, 6);1;7174
3;0.125;;(10, 14);;(8, 6);1;7175
3;0.125;;(10, 14);;(8, 6);1;7176
3;0.125;;(10, 14);;(8, 6);1;7177
3;0.125;;(10, 14);;(8, 6);1;7178
3;0.125;;(10, 14);;(8, 6);1;7179
3;0.125;;(10, 14);;(8, 6);1;7180
3;0.125;;(10, 14);;(8, 6);1;7181
3;0.125;;(10, 14);;(8, 6);1;7182
3;0.125;;(10, 14);;(8, 6);1;7183
3;0.125;;(10, 14);;(8, 6);1;7184
3;0.125;;(10, 14);;(8, 6);1;7185
3;0.125;;(10, 14);;(8, 6);1;7186
3;0.125;;(10, 14);;(8, 6);1;7187
3;0.125;;(10, 14);;(8, 6);1;7188
3;0.125;;(10, 14);;(8, 6);1;7189
3;0.125;;(10, 14);;(8, 6);1;7190
3;0.125;;(10, 14);;(8, 6);1;7191
3;0.125;;(10, 14);;(8, 6);1;7192
3;0.125;;(10, 14);;(8, 6);1;7193
3;0.125;;(10, 14);;(8, 6);1;7194
3;0.125;;(10, 14);;(8, 6);1;7195
3;0.125;;(10, 14);;(8, 6);1;7196
3;0.125;;(10, 14);;(8, 6);1;7197
3;0.125;;(10, 14);;(8, 6);1;7198
3;0.125;;(10, 14);;(8, 6);1;7199
3;0.125;;(10, 14);;(8, 6);1;7200
3;0.125;;(10, 14);;(8, 6);1;7201
3;0.125;;(10, 14);;(8, 6);1;7202
3;0.125;;(10, 14);;(8, 6);1;7203
3;0.125;;(10, 14);;(8, 6);1;7204
3;0.125;;(10, 14);;(8, 6);1;7205
3;0.125;;(10, 14);;(8, 6);1;7206
3;0.125;;(10, 14);;(8, 6);1;7207
3;0.125;;(10, 14);;(8, 6);1;7208
3;0.125;;(10, 14);;(8, 6);1;7209
3;0.125;;(10, 14);;(8, 6);1;7210
3;0.125;;(10, 14);;(8, 6);1;7211
3;0.125;;(10, 14);;(8, 6);1;7212
3;0.125;;(10, 14);;(8, 6);1;7213
3;0.125;;(10, 14);;(8, 6);1;7214
3;0.125;;(10, 14);;(8, 6);1;7215
3;0.125;;(10, 14);;(8, 6);1;7216
3;0.125;;(10, 14);;(8, 6);1;7217
3;0.125;;(10, 14);;(8, 6);1;7218
3;0.125;;(10, 14);;(8, 6);1;7219
3;0.125;;(10, 14);;(8, 6);1;7220
3;0.125;;(10, 14);;(8, 6);1;7221
3;0.125;;(10, 14);;(8, 6);1;7222
3;0.125;;(10, 14);;(8, 6);1;7223
3;0.125;;(10, 14);;(8, 6);1;7224
3;0.125;;(10, 14);;(8, 6);1;7225
3;0.125;;(10, 14);;(8, 6);1;7226
3;0.125;;(10, 14);;(8, 6);1;7227
3;0.125;;(10, 14);;(8, 6);1;7228
3;0.125;;(10, 14);;(8, 6);1;7229
3;0.125;;(10, 14);;(8, 6);1;7230
3;0.125;;(10, 14);;(8, 6);1;7231
3;0.125;;(10, 14);;(8, 6);1;7232
3;0.125;;(10, 14);;(8, 6);1;7233
3;0.125;;(10, 14);;(8, 6);1;7234
3;0.125;;(10, 14);;(8, 6);1;7235
3;0.125;;(10, 14);;(8, 6);1;7236
3;0.125;;(10, 14);;(8, 6);1;7237
3;0.125;;(10, 14);;(8, 6);1;7238
3;0.125;;(10, 14);;(8, 6);1;7239
3;0.125;;(10, 14);;(8, 6);1;7240
3;0.125;;(10, 14);;(8, 6);1;7241
3;0.125;;(10, 14);;(8, 6);1;7242
3;0.125;;(10, 14);;(8, 6);1;7243
3;0.125;;(10, 14);;(8, 6);1;7244
3;0.125;;(10, 14);;(8, 6);1;7245
3;0.125;;(10, 14);;(8, 6);1;7246
3;0.125;;(10, 14);;(8, 6);1;7247
3;0.125;;(10, 14);;(8, 6);1;7248
3;0.125;;(10, 14);;(8, 6);1;7249
3;0.125;;(10, 14);;(8, 6);1;7250
3;0.125;;(10, 14);;(8, 6);1;7251
3;0.125;;(10, 14);;(8, 6);1;7252
3;0.125;;(10, 14);;(8, 6);1;7253
3;0.125;;(10, 14);;(8, 6);1;7254
3;0.125;;(10, 14);;(8, 6);1;7255
3;0.125;;(10, 14);;(8, 6);1;7256
3;0.125;;(10, 14);;(8, 6);1;7257
3;0.125;;(10, 14);;(8, 6);1;7258
3;0.125;;(10, 14);;(8, 6);1;7259
3;0.125;;(10, 14);;(8, 6);1;7260
3;0.125;;(10, 14);;(8, 6);1;7261
3;0.125;;(10, 14);;(8, 6);1;7262
3;0.125;;(10, 14);;(8, 6);1;7263
3;0.125;;(10, 14);;(8, 6);1;7264
3;0.125;;(10, 14);;(8, 6);1;7265
3;0.125;;(10, 14);;(8, 6);1;7266
3;0.125;;(10, 14);;(8, 6);1;7267
3;0.125;;(10, 14);;(8, 6);1;7268
3;0.125;;(10, 14);;(8, 6);1;7269
3;0.125;;(10, 14);;(8, 6);1;7270
3;0.125;;(10, 14);;(8, 6);1;7271
3;0.125;;(10, 14);;(8, 6);1;7272
3;0.125;;(10, 14);;(8, 6);1;7273
3;0.125;;(10, 14);;(8, 6);1;7274
3;0.125;;(10, 14);;(8, 6);1;7275
3;0.125;;(10, 14);;(8, 6);1;7276
3;0.125;;(10, 14);;(8, 6);1;7277
3;0.125;;(10, 14);;(8, 6);1;7278
3;0.125;;(10, 14);;(8, 6);1;7279
3;0.125;;(10, 14);;(8, 6);1;7280
3;0.125;;(10, 14);;(8, 6);1;7281
3;0.125;;(10, 14);;(8, 6);1;7282
3;0.125;;(10, 14);;(8, 6);1;7283
3;0.125;;(10, 14);;(8, 6);1;7284
3;0.125;;(10, 14);;(8, 6);1;7285
3;0.125;;(10, 14);;(8, 6);1;7286
3;0.125;;(10, 14);;(8, 6);1;7287
3;0.125;;(10, 14);;(8, 6);1;7288
3;0.125;;(10, 14);;(8, 6);1;7289
3;0.125;;(10, 14);;(8, 6);1;7290
3;0.125;;(10, 14);;(8, 6);1;7291
3;0.125;;(10, 14);;(8, 6);1;7292
3;0.125;;(10, 14);;(8, 6);1;7293
3;0.125;;(10, 14);;(8, 6);1;7294
3;0.125;;(10, 14);;(8, 6);1;7295
3;0.125;;(10, 14);;(8, 6);1;7296
3;0.125;;(10, 14);;(8, 6);1;7297
3;0.125;;(10, 14);;(8, 6);1;7298
3;0.125;;(10, 14);;(8, 6);1;7299
3;0.125;;(10, 14);;(8, 6);1;7300
3;0.125;;(10, 14);;(8, 6);1;7301
3;0.125;;(10, 14);;(8, 6);1;7302
3;0.125;;(10, 14);;(8, 6);1;7303
3;0.125;;(10, 14);;(8, 6);1;7304
3;0.125;;(10, 14);;(8, 6);1;7305
3;0.125;;(10, 14);;(8, 6);1;7306
3;0.125;;(10, 14);;(8, 6);1;7307
3;0.125;;(10, 14);;(8, 6);1;7308
3;0.125;;(10, 14);;(8, 6);1;7309
3;0.125;;(10, 14);;(8, 6);1;7310
3;0.125;;(10, 14);;(8, 6);1;7311
3;0.125;;(10, 14);;(8, 6);1;7312
3;0.125;;(10, 14);;(8, 6);1;7313
3;0.125;;(10, 14);;(8, 6);1;7314
3;0.125;;(10, 14);;(8, 6);1;7315
3;0.125;;(10, 14);;(8, 6);1;7316
3;0.125;;(10, 14);;(8, 6);1;7317
3;0.125;;(10, 14);;(8, 6);1;7318
3;0.125;;(10, 14);;(8, 6);1;7319
3;0.125;;(10, 14);;(8, 6);1;7320
3;0.125;;(10, 14);;(8, 6);1;7321
3;0.125;;(10, 14);;(8, 6);1;7322
3;0.125;;(10, 14);;(8, 6);1;7323
3;0.125;;(10, 14);;(8, 6);1;7324
3;0.125;;(10, 14);;(8, 6);1;7325
3;0.125;;(10, 14);;(8, 6);1;7326
3;0.125;;(10, 14);;(8, 6);1;7327
3;0.125;;(10, 14);;(8, 6);1;7328
3;0.125;;(10, 14);;(8, 6);1;7329
3;0.125;;(10, 14);;(8, 6);1;7330
3;0.125;;(10, 14);;(8, 6);1;7331
3;0.125;;(10, 14);;(8, 6);1;7332
3;0.125;;(10, 14);;(8, 6);1;7333
3;0.125;;(10, 14);;(8, 6);1;7334
3;0.125;;(10, 14);;(8, 6);1;7335
3;0.125;;(10, 14);;(8, 6);1;7336
3;0.125;;(10, 14);;(8, 6);1;7337
3;0.125;;(10, 14);;(8, 6);1;7338
3;0.125;;(10, 14);;(8, 6);1;7339
3;0.125;;(10, 14);;(8, 6);1;7340
3;0.125;;(10, 14);;(8, 6);1;7341
3;0.125;;(10, 14);;(8, 6);1;7342
3;0.125;;(10, 14);;(8, 6);1;7343
3;0.125;;(10, 14);;(8, 6);1;7344
3;0.125;;(10, 14);;(8, 6);1;7345
3;0.125;;(10, 14);;(8, 6);1;7346
3;0.125;;(10, 14);;(8, 6);1;7347
3;0.125;;(10, 14);;(8, 6);1;7348
3;0.125;;(10, 14);;(8, 6);1;7349
3;0.125;;(10, 14);;(8, 6);1;7350
3;0.125;;(10, 14);;(8, 6);1;7351
3;0.125;;(10, 14);;(8, 6);1;7352
3;0.125;;(10, 14);;(8, 6);1;7353
3;0.125;;(10, 14);;(8, 6);1;7354
3;0.125;;(10, 14);;(8, 6);1;7355
3;0.125;;(10, 14);;(8, 6);1;7356
3;0.125;;(10, 14);;(8, 6);1;7357
3;0.125;;(10, 14);;(8, 6);1;7358
3;0.125;;(10, 14);;(8, 6);1;7359
3;0.125;;(10, 14);;(8, 6);1;7360
3;0.125;;(10, 14);;(8, 6);1;7361
3;0.125;;(10, 14);;(8, 6);1;7362
3;0.125;;(10, 14);;(8, 6);1;7363
3;0.125;;(10, 14);;(8, 6);1;7364
3;0.125;;(10, 14);;(8, 6);1;7365
3;0.125;;(10, 14);;(8, 6);1;7366
3;0.125;;(10, 14);;(8, 6);1;7367
3;0.125;;(10, 14);;(8, 6);1;7368
3;0.125;;(10, 14);;(8, 6);1;7369
3;0.125;;(10, 14);;(8, 6);1;7370
3;0.125;;(10, 14);;(8, 6);1;7371
3;0.125;;(10, 14);;(8, 6);1;7372
3;0.125;;(10, 14);;(8, 6);1;7373
3;0.125;;(10, 14);;(8, 6);1;7374
3;0.125;;(10, 14);;(8, 6);1;7375
3;0.125;;(10, 14);;(8, 6);1;7376
3;0.125;;(10, 14);;(8, 6);1;7377
3;0.125;;(10, 14);;(8, 6);1;7378
3;0.125;;(10, 14);;(8, 6);1;7379
3;0.125;;(10, 14);;(8, 6);1;7380
3;0.125;;(10, 14);;(8, 6);1;7381
3;0.125;;(10, 14);;(8, 6);1;7382
3;0.125;;(10, 14);;(8, 6);1;7383
3;0.125;;(10, 14);;(8, 6);1;7384
3;0.125;;(10, 14);;(8, 6);1;7385
3;0.125;;(10, 14);;(8, 6);1;7386
3;0.125;;(10, 14);;(8, 6);1;7387
3;0.125;;(10, 14);;(8, 6);1;7388
3;0.125;;(10, 14);;(8, 6);1;7389
3;0.125;;(10, 14);;(8, 6);1;7390
3;0.125;;(10, 14);;(8, 6);1;7391
3;0.125;;(10, 14);;(8, 6);1;7392
3;0.125;;(10, 14);;(8, 6);1;7393
3;0.125;;(10, 14);;(8, 6);1;7394
3;0.125;;(10, 14);;(8, 6);1;7395
3;0.125;;(10, 14);;(8, 6);1;7396
3;0.125;;(10, 14);;(8, 6);1;7397
3;0.125;;(10, 14);;(8, 6);1;7398
3;0.125;;(10, 14);;(8, 6);1;7399
3;0.125;;(10, 14);;(8, 6);1;7400
3;0.125;;(10, 14);;(8, 6);1;7401
3;0.125;;(10, 14);;(8, 6);1;7402
3;0.125;;(10, 14);;(8, 6);1;7403
3;0.125;;(10, 14);;(8, 6);1;7404
3;0.125;;(10, 14);;(8, 6);1;7405
3;0.125;;(10, 14);;(8, 6);1;7406
3;0.125;;(10, 14);;(8, 6);1;7407
3;0.125;;(10, 14);;(8, 6);1;7408
3;0.125;;(10, 14);;(8, 6);1;7409
3;0.125;;(10, 14);;(8, 6);1;7410
3;0.125;;(10, 14);;(8, 6);1;7411
3;0.125;;(10, 14);;(8, 6);1;7412
3;0.125;;(10, 14);;(8, 6);1;7413
3;0.125;;(10, 14);;(8, 6);1;7414
3;0.125;;(10, 14);;(8, 6);1;7415
3;0.125;;(10, 14);;(8, 6);1;7416
3;0.125;;(10, 14);;(8, 6);1;7417
3;0.125;;(10, 14);;(8, 6);1;7418
3;0.125;;(10, 14);;(8, 6);1;7419
3;0.125;;(10, 14);;(8, 6);1;7420
3;0.125;;(10, 14);;(8, 6);1;7421
3;0.125;;(10, 14);;(8, 6);1;7422
3;0.125;;(10, 14);;(8, 6);1;7423
3;0.125;;(10, 14);;(8, 6);1;7424
3;0.125;;(10, 14);;(8, 6);1;7425
3;0.125;;(10, 14);;(8, 6);1;7426
3;0.125;;(10, 14);;(8, 6);1;7427
3;0.125;;(10, 14);;(8, 6);1;7428
3;0.125;;(10, 14);;(8, 6);1;7429
3;0.125;;(10, 14);;(8, 6);1;7430
3;0.125;;(10, 14);;(8, 6);1;7431
3;0.125;;(10, 14);;(8, 6);1;7432
3;0.125;;(10, 14);;(8, 6);1;7433
3;0.125;;(10, 14);;(8, 6);1;7434
3;0.125;;(10, 14);;(8, 6);1;7435
3;0.125;;(10, 14);;(8, 6);1;7436
3;0.125;;(10, 14);;(8, 6);1;7437
3;0.125;;(10, 14);;(8, 6);1;7438
3;0.125;;(10, 14);;(8, 6);1;7439
3;0.125;;(10, 14);;(8, 6);1;7440
3;0.125;;(10, 14);;(8, 6);1;7441
3;0.125;;(10, 14);;(8, 6);1;7442
3;0.125;;(10, 14);;(8, 6);1;7443
3;0.125;;(10, 14);;(8, 6);1;7444
3;0.125;;(10, 14);;(8, 6);1;7445
3;0.125;;(10, 14);;(8, 6);1;7446
3;0.125;;(10, 14);;(8, 6);1;7447
3;0.125;;(10, 14);;(8, 6);1;7448
3;0.125;;(10, 14);;(8, 6);1;7449
3;0.125;;(10, 14);;(8, 6);1;7450
3;0.125;;(10, 14);;(8, 6);1;7451
3;0.125;;(10, 14);;(8, 6);1;7452
3;0.125;;(10, 14);;(8, 6);1;7453
3;0.125;;(10, 14);;(8, 6);1;7454
3;0.125;;(10, 14);;(8, 6);1;7455
3;0.125;;(10, 14);;(8, 6);1;7456
3;0.125;;(10, 14);;(8, 6);1;7457
3;0.125;;(10, 14);;(8, 6);1;7458
3;0.125;;(10, 14);;(8, 6);1;7459
3;0.125;;(10, 14);;(8, 6);1;7460
3;0.125;;(10, 14);;(8, 6);1;7461
3;0.125;;(10, 14);;(8, 6);1;7462
3;0.125;;(10, 14);;(8, 6);1;7463
3;0.125;;(10, 14);;(8, 6);1;7464
3;0.125;;(10, 14);;(8, 6);1;7465
3;0.125;;(10, 14);;(8, 6);1;7466
3;0.125;;(10, 14);;(8, 6);1;7467
3;0.125;;(10, 14);;(8, 6);1;7468
3;0.125;;(10, 14);;(8, 6);1;7469
3;0.125;;(10, 14);;(8, 6);1;7470
3;0.125;;(10, 14);;(8, 6);1;7471
3;0.125;;(10, 14);;(8, 6);1;7472
3;0.125;;(10, 14);;(8, 6);1;7473
3;0.125;;(10, 14);;(8, 6);1;7474
3;0.125;;(10, 14);;(8, 6);1;7475
3;0.125;;(10, 14);;(8, 6);1;7476
3;0.125;;(10, 14);;(8, 6);1;7477
3;0.125;;(10, 14);;(8, 6);1;7478
3;0.125;;(10, 14);;(8, 6);1;7479
3;0.125;;(10, 14);;(8, 6);1;7480
3;0.125;;(10, 14);;(8, 6);1;7481
3;0.125;;(10, 14);;(8, 6);1;7482
3;0.125;;(10, 14);;(8, 6);1;7483
3;0.125;;(10, 14);;(8, 6);1;7484
3;0.125;;(10, 14);;(8, 6);1;7485
3;0.125;;(10, 14);;(8, 6);1;7486
3;0.125;;(10, 14);;(8, 6);1;7487
3;0.125;;(10, 14);;(8, 6);1;7488
3;0.125;;(10, 14);;(8, 6);1;7489
3;0.125;;(10, 14);;(8, 6);1;7490
3;0.125;;(10, 14);;(8, 6);1;7491
3;0.125;;(10, 14);;(8, 6);1;7492
3;0.125;;(10, 14);;(8, 6);1;7493
3;0.125;;(10, 14);;(8, 6);1;7494
3;0.125;;(10, 14);;(8, 6);1;7495
3;0.125;;(10, 14);;(8, 6);1;7496
3;0.125;;(10, 14);;(8, 6);1;7497
3;0.125;;(10, 14);;(8, 6);1;7498
3;0.125;;(10, 14);;(8, 6);1;7499
3;0.125;;(10, 14);;(8, 6);1;7500
3;0.125;;(10, 14);;(8, 6);1;7501
3;0.125;;(10, 14);;(8, 6);1;7502
3;0.125;;(10, 14);;(8, 6);1;7503
3;0.125;;(10, 14);;(8, 6);1;7504
3;0.125;;(10, 14);;(8, 6);1;7505
3;0.125;;(10, 14);;(8, 6);1;7506
3;0.125;;(10, 14);;(8, 6);1;7507
3;0.125;;(10, 14);;(8, 6);1;7508
3;0.125;;(10, 14);;(8, 6);1;7509
3;0.125;;(10, 14);;(8, 6);1;7510
3;0.125;;(10, 14);;(8, 6);1;7511
3;0.125;;(10, 14);;(8, 6);1;7512
3;0.125;;(10, 14);;(8, 6);1;7513
3;0.125;;(10, 14);;(8, 6);1;7514
3;0.125;;(10, 14);;(8, 6);1;7515
3;0.125;;(10, 14);;(8, 6);1;7516
3;0.125;;(10, 14);;(8, 6);1;7517
3;0.125;;(10, 14);;(8, 6);1;7518
3;0.125;;(10, 14);;(8, 6);1;7519
3;0.125;;(10, 14);;(8, 6);1;7520
3;0.125;;(10, 14);;(8, 6);1;7521
3;0.125;;(10, 14);;(8, 6);1;7522
3;0.125;;(10, 14);;(8, 6);1;7523
3;0.125;;(10, 14);;(8, 6);1;7524
3;0.125;;(10, 14);;(8, 6);1;7525
3;0.125;;(10, 14);;(8, 6);1;7526
3;0.125;;(10, 14);;(8, 6);1;7527
3;0.125;;(10, 14);;(8, 6);1;7528
3;0.125;;(10, 14);;(8, 6);1;7529
3;0.125;;(10, 14);;(8, 6);1;7530
3;0.125;;(10, 14);;(8, 6);1;7531
3;0.125;;(10, 14);;(8, 6);1;7532
3;0.125;;(10, 14);;(8, 6);1;7533
3;0.125;;(10, 14);;(8, 6);1;7534
3;0.125;;(10, 14);;(8, 6);1;7535
3;0.125;;(10, 14);;(8, 6);1;7536
3;0.125;;(10, 14);;(8, 6);1;7537
3;0.125;;(10, 14);;(8, 6);1;7538
3;0.125;;(10, 14);;(8, 6);1;7539
3;0.125;;(10, 14);;(8, 6);1;7540
3;0.125;;(10, 14);;(8, 6);1;7541
3;0.125;;(10, 14);;(8, 6);1;7542
3;0.125;;(10, 14);;(8, 6);1;7543
3;0.125;;(10, 14);;(8, 6);1;7544
